ID #,Name,Date,Venue,State,Region,namest,Party,Honesty,Status,CatThink,ComplexThink,CogProcess,PsychDistance,Year,StartedCongress,YrsInCongress,WordCount
5424,Van Hollen,7/17/2006,House,MD,Iraq,Van HollenMD,D,-3.224727,1.144087,1.411003,0.726145,0.15878,2.069627,2006,2003,3,1884
5425,Waters,7/17/2006,House,CA,Iraq,WatersCA,D,-0.443142,2.392126,-3.470528,2.823938,0.433417,-2.828229,2006,1991,15,1013
5426,Jackson-Lee,7/17/2006,House,TX,Iraq,Jackson-LeeTX,D,2.908333,-0.129419,3.020623,0.029988,-0.853498,2.960727,2006,1995,11,2389
5427,Wamp,9/5/2007,House,TN,Iraq,WampTN,R,2.323177,0.233754,0.123736,0.872025,-1.411678,0.906523,2007,1995,12,3455
5428,Drake,9/5/2007,House,VA,Iraq,DrakeVA,R,-4.242813,2.179096,-4.831245,0.993076,0.204714,-4.48794,2007,2005,2,1990
5429,Gingrey,9/5/2007,House,GA,Iraq,GingreyGA,R,0.990223,0.010184,-2.059528,2.350902,-1.19745,-3.041996,2007,2003,4,1282
5430,Lamborn,9/5/2007,House,CO,Iraq,LambornCO,R,2.899646,-3.493192,2.663025,-0.624487,-1.066109,0.499306,2007,2007,0,298
5431,Akin,9/5/2007,House,MO,Iraq,AkinMO,R,-3.102098,0.938072,-1.709006,-1.720561,0.349065,-0.863457,2007,2001,6,648
5432,Burgess,9/5/2007,House,TX,Iraq,BurgessTX,R,1.46156,0.027723,-3.674923,0.351541,-0.416791,-3.265427,2007,2003,4,999
5433,Hensarling,9/5/2007,House,TX,Iraq,HensarlingTX,R,0.774922,-2.139249,-2.360594,-1.293704,-0.4992,-6.621383,2007,2003,4,240
5434,McDermott,10/18/2005,House,WA,Iraq,McDermottWA,D,-1.064132,0.898481,-4.158865,2.29843,0.074914,-2.586789,2005,1989,16,6659
5435,Isakson,1/29/2008,Senate,GA,Iraq,IsaksonGA,D,3.980466,0.067974,1.535402,-1.174959,-1.053249,1.69554,2008,1999,9,1567
5436,Gohmert,9/11/2012,House,TX,Iraq,GohmertTX,R,-2.677417,0.577799,-2.302513,0.673675,-1.267887,-1.895156,2012,2005,7,4236
5437,Chambliss,2/27/2008,Senate,GA,Iraq,ChamblissGA,R,1.233877,0.223614,1.932104,0.614229,0.612636,1.600588,2008,1995,13,1333
5438,McCain,9/7/2011,Senate,AZ,Iraq,McCainAZ,R,1.947564,-0.511002,0.38714,2.466468,0.162416,-0.173029,2011,1983,28,1522
5439,Graham,9/7/2011,Senate,SC,Iraq,GrahamSC,D,-4.370641,0.323575,-4.943243,-0.21251,0.309038,-5.939133,2011,1995,16,2354
5440,Lieberman,9/7/2011,Senate,CT,Iraq,LiebermanCT,D,-3.29962,-0.107671,-1.767227,-0.350922,-1.215805,-3.228396,2011,1989,22,1300
5441,King,6/14/2006,House,IA,Iraq,KingIA,R,-0.30197,1.067256,-1.421794,0.39955,-0.713427,-0.990661,2006,2003,3,4374
5442,Tancredo,3/2/2004,House,CO,Iraq,TancredoCO,R,-0.122576,-0.054643,-3.063453,4.276095,1.007204,-3.617519,2004,1999,5,6042
5443,King,6/9/2006,House,IA,Iraq,KingIA,R,0.678244,-0.638149,-1.714206,0.977689,-0.342064,-1.37201,2006,2003,3,8691
5444,Pearce,6/9/2006,House,NM,Iraq,PearceNM,R,-0.131397,1.363986,-1.20206,0.542571,-0.177733,-0.672154,2006,2003-2008,3,1028
5445,Kyl,2/28/2008,Senate,AZ,Iraq,KylAZ,R,1.848008,1.091445,-1.618618,3.020063,1.628792,-2.039519,2008,1995,13,1404
5446,Reid,3/31/2008,Senate,NV,Iraq,ReidNV,D,-0.875992,0.838797,-0.610881,0.172069,-0.686578,-0.168707,2008,1983,25,1265
5447,King,9/10/2007,House,IA,Iraq,KingIA,R,2.758196,-0.248408,0.607648,-0.761246,0.342598,1.787588,2007,2003,4,2571
5448,Wamp,9/10/2007,House,TN,Iraq,WampTN,R,-2.550797,1.564481,-3.193791,0.549089,-1.59841,-4.45088,2007,1995,12,1496
5449,McCotter,9/10/2007,House,MI,Iraq,McCotterMI,R,-1.894165,1.954897,1.479884,1.389398,0.142846,1.698479,2007,2003,4,1308
5450,Gingrey,9/10/2007,House,GA,Iraq,GingreyGA,R,-3.391263,1.896161,-4.222876,1.010409,-1.624615,-6.130763,2007,2003,4,911
5451,Pearce,9/10/2007,House,NM,Iraq,PearceNM,R,-2.476236,2.291632,-2.520073,-2.1535,-1.282606,-2.625638,2007,2003-2008,4,1196
5452,Burgess,9/10/2007,House,TX,Iraq,BurgessTX,R,3.201596,0.934002,-2.144194,-0.248409,-0.39253,0.006565,2007,2003,4,1308
5453,Inslee,5/12/2004,House,WA,Iraq,InsleeWA,D,-1.963858,0.446968,-0.981669,-0.891882,-0.39738,-1.460533,2004,1998,6,2755
5454,Strickland,5/12/2004,House,OH,Iraq,StricklandOH,D,2.940096,-1.639605,-1.027254,0.100536,-1.963063,-1.025736,2004,1997,7,306
5455,Delahunt,5/12/2004,House,MA,Iraq,DelahuntMA,D,3.125612,-1.292857,2.011425,1.873299,-0.45294,2.603895,2004,1997,7,1832
5456,Hoeffel,5/12/2004,House,PA,Iraq,HoeffelPA,D,-3.133035,1.297365,-1.669378,0.927448,-0.878572,-2.643,2004,1999,5,729
5457,MeekK,9/23/2004,House,FL,Iraq,MeekKFL,D,-2.648213,0.363184,-2.791451,1.444231,0.039167,-4.07875,2004,2003,1,4091
5458,Jones,9/23/2004,House,OH,Iraq,JonesOH,D,-3.72946,-1.283231,-1.820816,-2.313989,-1.58256,-3.863447,2004,1999,5,2037
5459,Ross,9/4/2007,House,AR,Iraq,RossAR,D,0.46675,0.492319,-2.876883,-2.941264,-1.605204,-2.938501,2007,2001,6,2622
5460,Donnelly,9/4/2007,House,IN,Iraq,DonnellyIN,D,-3.777549,2.405393,-3.203859,-0.98822,1.385445,-1.861429,2007,2007,0,565
5461,Arcuri,9/4/2007,House,NY,Iraq,ArcuriNY,D,-3.181284,4.06874,-4.470689,-0.306982,0.142846,-5.056699,2007,2007,0,838
5462,DavisL,9/4/2007,House,TN,Iraq,DavisLTN,D,-2.109761,0.865411,-3.610179,-2.329368,-1.068538,-4.236633,2007,2003,4,2365
5463,MurphyP,9/4/2007,House,PA,Iraq,MurphyPPA,D,-0.859703,-0.205636,-3.468095,-2.021892,-0.481892,-4.208968,2007,2007,0,2933
5464,Reid,2/28/2008,Senate,NV,Iraq,ReidNV,D,-0.88105,-0.934109,-5.902064,-3.207935,-0.449379,-4.340356,2008,1983,25,1405
5465,Foxx,12/18/2005,House,NC,Iraq,FoxxNC,R,-7.217518,-0.403388,0.907497,-4.436827,0.054942,4.162519,2005,2005,0,165
5466,Hayes,12/17/2005,House,NC,Iraq,HayesNC,R,0.1274,-0.985323,-1.797652,0.232166,0.019924,2.357132,2005,1999,6,167
5467,Wilson,12/17/2005,House,SC,Iraq,WilsonSC,R,2.460305,-0.687137,3.219234,-3.207019,-0.473163,8.372936,2005,2001,4,144
5468,Fortenberry,12/16/2005,House,NE,Iraq,FortenberryNE,R,3.723524,-0.847849,4.987233,-0.578974,-0.389372,3.842872,2005,2005,0,695
5469,King,12/15/2005,House,IA,Iraq,KingIA,R,1.294999,-0.196482,-0.175223,-1.264862,-1.288672,1.905414,2005,2003,2,813
5470,Woolsey,12/15/2005,House,CA,Iraq,WoolseyCA,D,-1.701076,0.52924,1.08103,1.063462,-1.398089,1.582439,2005,1993,12,703
5471,Pitts,12/15/2005,House,PA,Iraq,PittsPA,R,5.942571,-1.693957,0.438212,-3.568236,-1.568243,2.526644,2005,1997,8,134
5472,Blackburn,12/15/2005,House,TN,Iraq,BlackburnTN,R,0.805292,-0.969996,3.806094,-6.142987,-1.769369,1.275724,2005,2003,2,154
5473,Conaway,12/15/2005,House,TX,Iraq,ConawayTX,R,3.052632,-1.571102,7.497287,-4.004152,-3.439786,5.968671,2005,2005,0,167
5475,Blackburn,12/14/2005,House,TN,Iraq,BlackburnTN,R,-1.245475,1.301933,0.834902,-4.093053,-0.995353,2.112601,2005,2003,2,168
5476,Moran,12/7/2005,House,VA,Iraq,MoranVA,D,-3.927818,0.746109,0.551218,-2.549366,-1.042007,2.759545,2005,1991,14,151
5477,Ros-Lehtinen,12/6/2005,House,FL,Iraq,Ros-LehtinenFL,R,4.245614,-0.543085,2.894332,1.860147,2.641313,3.509683,2005,1989,16,697
5478,Wilson,12/6/2005,House,SC,Iraq,WilsonSC,R,4.318641,-0.087554,2.473242,0.843948,-0.181938,4.444299,2005,2001,4,139
5479,Gingrey,12/6/2005,House,GA,Iraq,GingreyGA,R,1.567209,-3.491471,5.850979,-3.069251,0.141632,3.114711,2005,2003,2,181
5480,Barrett,12/6/2005,House,SC,Iraq,BarrettSC,R,-1.597873,1.696897,0.981856,-0.338068,-1.147872,0.487303,2005,2003,2,149
5481,Wilson,11/18/2005,House,SC,Iraq,WilsonSC,R,6.665391,1.36264,1.044758,0.541115,1.214721,4.624298,2005,2001,4,164
5482,Foxx,11/18/2005,House,NC,Iraq,FoxxNC,R,2.479955,-1.230548,-2.63164,2.89171,-0.010561,-1.982602,2005,2005,0,173
5483,Burgess,11/9/2005,House,TX,Iraq,BurgessTX,R,1.862377,-0.779478,3.882295,-4.007164,-1.012007,3.742395,2005,2003,2,143
5484,McGovern,11/3/2005,House,MA,Iraq,McGovernMA,D,-11.788287,1.804993,-4.011536,-6.956157,-3.575894,-6.005738,2005,1997,8,206
5485,Blackburn,11/3/2005,House,TN,Iraq,BlackburnTN,R,-5.447489,1.738567,-3.866919,-0.725009,-0.791957,-9.357076,2005,2003,2,194
5486,Jackson-Lee,10/28/2005,House,TX,Iraq,Jackson-LeeTX,D,5.55141,0.59939,3.803321,4.503269,4.255275,7.170095,2005,1995,10,149
5487,Kucinich,10/26/2005,House,OH,Iraq,KucinichOH,D,1.146048,2.144732,0.309674,0.283955,0.632532,2.54058,2005,1997,8,171
5488,Kingston,10/19/2005,House,GA,Iraq,KingstonGA,R,6.167494,-2.717216,-0.503577,-1.37861,-2.487523,-4.453956,2005,1993,12,182
5489,Stearns,10/19/2005,House,FL,Iraq,StearnsFL,R,6.148505,-1.079681,5.346332,-2.140178,0.892215,7.474526,2005,1989,16,142
5490,Emanuel,10/19/2005,House,IL,Iraq,EmanuelIL,D,2.246705,1.483314,-1.174538,-5.12139,-3.093496,1.469886,2005,2003,2,188
5491,Foxx,10/18/2005,House,NC,Iraq,FoxxNC,R,6.875322,-0.032436,3.682957,-4.640658,-0.740277,4.716899,2005,2005,0,197
5492,Drake,10/18/2005,House,VA,Iraq,DrakeVA,R,1.878263,-1.228972,-3.808711,4.600916,1.642054,-3.456768,2005,2005,0,782
5493,Poe,10/17/2005,House,TX,Iraq,PoeTX,R,-2.827693,0.624068,0.495276,-2.122493,-0.729998,0.977471,2005,2005,0,179
5495,Pitts,9/22/2005,House,PA,Iraq,PittsPA,R,1.943667,-0.611176,0.858771,-1.618725,1.564588,5.682432,2005,1997,8,147
5496,Strickland,7/20/2005,House,OH,Iraq,StricklandOH,D,4.607111,-2.062523,2.592142,-8.508015,-4.182193,4.968234,2005,1997,8,166
5497,Woolsey,7/14/2005,House,CA,Iraq,WoolseyCA,D,-0.997568,-0.710687,2.247486,-1.861449,-0.257796,2.296972,2005,1993,12,682
5498,Inslee,6/29/2005,House,WA,Iraq,InsleeWA,D,1.231137,0.436423,-4.013557,-1.801929,1.170572,1.859758,2005,1998,7,173
5499,Pence,6/29/2005,House,IN,Iraq,PenceIN,R,2.755645,0.496076,3.387392,-2.587407,-1.33339,6.839331,2005,2001,4,123
5500,Burgess,6/28/2005,House,TX,Iraq,BurgessTX,R,4.936355,-2.266747,3.923488,-0.274315,-1.806983,-0.602426,2005,2003,2,182
5501,McDermott,6/28/2005,House,WA,Iraq,McDermottWA,D,-1.993707,-0.066884,4.504113,-6.658411,-1.912363,5.053664,2005,1989,16,136
5502,Ros-Lehtinen,6/28/2005,House,FL,Iraq,Ros-LehtinenFL,R,3.847618,-1.177224,8.43951,-6.765595,-2.483879,8.004847,2005,1989,16,134
5503,McDermott,6/23/2005,House,WA,Iraq,McDermottWA,D,-0.179262,0.414173,1.866251,-0.458534,0.797995,0.97881,2005,1989,16,770
5504,Woolsey,6/23/2005,House,CA,Iraq,WoolseyCA,D,-1.024766,0.096223,2.379703,-0.970449,-1.813451,2.362136,2005,1993,12,662
5505,Blackburn,6/23/2005,House,TN,Iraq,BlackburnTN,R,-6.085469,-0.104,-2.53724,-0.279357,-2.404788,-4.242747,2005,2003,2,185
5506,Osborne,6/20/2005,House,NE,Iraq,OsborneNE,R,-1.941292,1.701316,-6.063855,-1.347571,-1.001979,-4.561177,2005,2001,4,815
5507,Kucinich,6/20/2005,House,OH,Iraq,KucinichOH,D,11.707903,-0.459034,-3.511589,6.811156,0.01814,0.366806,2005,1997,8,186
5508,Moran,6/16/2005,House,VA,Iraq,MoranVA,D,-4.313456,4.903893,-4.177696,7.284294,1.588757,-4.975977,2005,1991,14,175
5509,Kucinich,6/15/2005,House,OH,Iraq,KucinichOH,D,0.425782,-1.639645,5.047285,-3.556744,-2.722125,3.447244,2005,1997,8,170
5510,Emanuel,6/13/2005,House,IL,Iraq,EmanuelIL,D,-3.026005,1.791398,0.306151,-4.925988,-1.564767,2.231942,2005,2003,2,880
5511,Woolsey,5/26/2005,House,CA,Iraq,WoolseyCA,D,0.228083,0.899338,1.511468,0.041701,-1.869169,2.466516,2005,1993,12,705
5512,Emanuel,5/11/2005,House,IL,Iraq,EmanuelIL,D,3.599376,0.694752,0.672437,-1.102752,-0.810555,3.49627,2005,2003,2,770
5513,Kucinich,4/28/2005,House,OH,Iraq,KucinichOH,D,-7.820575,1.710677,-2.890621,-2.67669,-0.85018,-2.319366,2005,1997,8,173
5514,Kucinich,4/27/2005,House,OH,Iraq,KucinichOH,D,2.390719,0.457092,3.075039,-1.59244,-0.085129,3.40833,2005,1997,8,171
5515,Woolsey,4/19/2005,House,CA,Iraq,WoolseyCA,D,-3.64848,0.700499,2.543652,-0.864491,0.093118,1.823377,2005,1993,12,679
5516,Woolsey,3/14/2005,House,CA,Iraq,WoolseyCA,D,-2.847096,-0.059114,1.717546,-0.799227,-0.14465,2.959735,2005,1993,12,637
5517,Woolsey,2/15/2005,House,CA,Iraq,WoolseyCA,D,-2.179118,0.000963,0.341084,-0.0689,0.661644,2.104059,2005,1993,12,739
5518,Kucinich,2/9/2005,House,OH,Iraq,KucinichOH,D,1.042713,-1.079681,1.565725,-0.318602,-0.959766,3.096954,2005,1997,8,172
5519,Drake,2/1/2005,House,VA,Iraq,DrakeVA,R,2.71133,-1.884541,2.639736,-1.736886,0.658812,1.198984,2005,2005,0,166
5520,Miller,2/1/2005,House,MI,Iraq,MillerMI,R,-5.92871,-2.858808,-2.346195,-0.838892,-0.872825,-4.775778,2005,2003,2,174
5521,Kucinich,2/1/2005,House,OH,Iraq,KucinichOH,D,-0.546988,-0.347095,-5.289115,-2.292092,-0.159294,-0.781166,2005,1997,8,138
5522,McGovern,2/1/2005,House,MA,Iraq,McGovernMA,D,0.173202,0.157391,-4.876487,0.615378,-0.00628,-2.999374,2005,1997,8,192
5523,Frist,1/31/2005,Senate,TN,Iraq,FristTN,R,0.934064,-0.244397,-1.417702,-3.735128,-1.592186,0.779606,2005,1995,10,636
5524,Brownback,1/26/2005,Senate,KS,Iraq,BrownbackKS,R,-0.738219,0.810166,0.63471,-1.817498,0.06383,-2.685031,2005,1996,9,155
5525,Chocola,1/26/2005,House,IN,Iraq,ChocolaIN,R,8.940452,-2.226545,3.405235,3.520187,1.365632,5.736575,2005,2003,2,163
5526,Kucinich,1/26/2005,House,OH,Iraq,KucinichOH,D,3.040198,-1.612053,-0.646077,3.875489,1.037698,4.272386,2005,1997,8,154
5527,Pence,1/26/2005,House,IN,Iraq,PenceIN,R,0.203436,1.772281,-0.381315,-0.670378,-1.963708,0.876904,2005,2001,4,158
5528,Woolsey,1/25/2005,House,CA,Iraq,WoolseyCA,D,-2.385455,1.012529,1.653552,1.84448,1.28185,1.458548,2005,1993,12,708
5529,Brown-Waite,1/25/2005,House,FL,Iraq,Brown-WaiteFL,R,-6.934084,-1.562911,1.242067,-8.502022,-3.57622,4.307343,2005,2003,2,169
5530,Wilson,11/20/2004,House,SC,Iraq,WilsonSC,R,2.409606,-0.650613,7.342773,-1.762082,-2.590231,7.934142,2004,2001,3,129
5531,Pitts,10/6/2004,House,PA,Iraq,PittsPA,R,-8.706497,0.677211,-1.219041,-0.644841,-0.51448,-1.685799,2004,1997,7,157
5532,Woolsey,9/29/2004,House,CA,Iraq,WoolseyCA,D,0.98478,-0.12411,3.389886,2.146287,2.216243,3.747791,2004,1993,11,682
5533,Waters,9/22/2004,House,CA,Iraq,WatersCA,D,2.598149,2.183264,-8.026657,1.709141,-2.011099,-3.968878,2004,1991,13,161
5534,Woolsey,9/21/2004,House,CA,Iraq,WoolseyCA,D,-0.892115,-0.195609,0.413743,2.160938,0.980681,0.41432,2004,1993,11,657
5535,Garrett,9/9/2004,House,NJ,Iraq,GarrettNJ,R,-3.941279,-0.135782,-1.642597,-1.80671,-3.483784,0.658211,2004,2003,1,146
5536,Pitts,7/22/2004,House,PA,Iraq,PittsPA,R,4.487429,-0.680074,3.149788,-5.226369,-0.815163,5.017548,2004,1997,7,171
5537,Garrett,7/13/2004,House,NJ,Iraq,GarrettNJ,R,-3.25546,-1.079681,1.26998,-2.607687,-2.009809,3.401081,2004,2003,1,151
5538,Barrett,6/24/2004,House,SC,Iraq,BarrettSC,R,5.310037,-1.677609,-1.117889,7.957744,-0.68197,0.632866,2004,2003,1,159
5539,McDermott,6/22/2004,House,WA,Iraq,McDermottWA,D,-1.697607,-0.128892,1.29251,-0.649499,0.923656,3.110826,2004,1989,15,145
5540,Strickland,6/16/2004,House,OH,Iraq,StricklandOH,D,-6.701371,-1.079681,2.461272,-3.094598,-1.608514,3.005848,2004,1997,7,144
5541,Emanuel,6/14/2004,House,IL,Iraq,EmanuelIL,D,-4.065721,1.886791,0.180238,-5.789264,-3.284108,1.550847,2004,2003,1,777
5542,Pence,6/2/2004,House,IN,Iraq,PenceIN,R,-1.995393,-0.542279,4.138996,-7.035099,-2.415947,7.356416,2004,2001,3,129
5543,Pence,5/20/2004,House,IN,Iraq,PenceIN,R,-3.561202,-0.667381,-2.074553,-3.01157,-0.640234,1.931153,2004,2001,3,134
5544,Moran,5/13/2004,House,VA,Iraq,MoranVA,D,-0.338037,0.609441,4.885326,-2.082256,-1.830432,4.68437,2004,1991,13,736
5545,Weldon,5/13/2004,House,FL,Iraq,WeldonFL,R,-0.622449,0.117726,-2.268688,-1.76841,0.185789,-3.293482,2004,1995,9,801
5546,Osborne,5/13/2004,House,NE,Iraq,OsborneNE,R,-1.154768,-0.980228,-4.914871,4.835428,0.353597,-4.919073,2004,2001,3,690
5547,McDermott,5/13/2004,House,WA,Iraq,McDermottWA,D,6.485835,-1.159016,1.426408,2.211737,-0.793088,1.427545,2004,1989,15,164
5548,Pence,5/12/2004,House,IN,Iraq,PenceIN,R,-3.020538,-0.842325,5.203464,-7.82791,-3.370806,4.323275,2004,2001,3,127
5549,Kyl,12/17/2007,Senate,AZ,Iraq,KylAZ,R,2.507441,0.468937,5.140991,-0.249917,-0.376512,3.85109,2007,1995,12,303
5550,Kennedy,12/3/2007,Senate,MA,Iraq,KennedyMA,D,1.195946,-1.047258,0.302678,0.945067,0.42194,-0.111562,2007,1962,45,407
5551,Bond,5/9/2007,Senate,MO,Iraq,BondMO,R,-1.443084,1.189443,-2.490299,-1.794545,0.014504,-1.033072,2007,1987,20,1313
5552,Kennedy,3/29/2007,Senate,MA,Iraq,KennedyMA,D,0.337242,0.445527,-0.487684,-2.334273,-2.074583,0.873119,2007,1962,45,390
5553,Woolsey,3/13/2007,House,CA,Iraq,WoolseyCA,D,-3.038813,0.922189,-1.529596,-1.003956,-2.21385,-2.708287,2007,1993,14,387
5554,Bond,2/16/2007,Senate,MO,Iraq,BondMO,R,2.164191,-1.739685,-1.363809,2.668951,2.132871,-1.071714,2007,1987,20,313
5555,Durbin,2/8/2007,Senate,IL,Iraq,DurbinIL,D,13.623867,-7.633393,-5.689872,8.642534,6.400718,-12.247897,2007,1983,24,237
5557,Lewis,3/17/2004,House,GA,Iraq,LewisGA,D,-3.520657,0.545465,-5.38519,0.659815,-1.361296,-2.32863,2004,1987,17,628
5558,Stearns,3/17/2004,House,FL,Iraq,StearnsFL,R,6.064806,-0.789742,1.209156,-5.093592,-1.871029,4.070758,2004,1989,15,151
5559,Woolsey,9/14/2010,House,CA,Iraq,WoolseyCA,D,-1.709108,0.622706,-0.944907,-4.525795,-2.804132,-1.695629,2010,1993,17,507
5560,Bennett,3/29/2004,Senate,UT,Iraq,BennettUT,R,1.068919,-1.334986,-0.243189,0.134774,0.055905,0.16463,2004,1993,11,1920
5561,Israel,6/6/2007,House,NY,Iraq,IsraelNY,D,0.045847,-0.380318,-0.876973,1.038452,1.049016,-2.199345,2007,2001,6,3201
5562,Bishop,6/6/2007,House,NY,Iraq,BishopNY,D,-0.016404,-0.293511,-3.374681,4.707536,1.735781,-6.68921,2007,2003,4,1804
5563,Dent,6/6/2007,House,PA,Iraq,DentPA,R,-1.068191,-0.860081,-0.279332,2.274763,2.021342,-2.817071,2007,2005,2,1376
5564,Shays,6/6/2007,House,CT,Iraq,ShaysCT,R,0.30592,0.316618,-6.499852,2.724703,1.173638,-8.396445,2007,1987,20,929
5565,Dent,6/6/2007,House,PA,Iraq,DentPA,R,-2.658661,-0.152332,-1.156849,-0.17681,1.794816,-3.630404,2007,2005,2,499
5566,Gilchrest,6/6/2007,House,MD,Iraq,GilchrestMD,R,-4.030106,1.240843,0.400142,-3.748069,-0.56673,-0.944885,2007,1991,16,1136
5567,Larson,7/10/2006,House,CT,Iraq,LarsonCT,D,0.894399,1.470998,1.69536,-0.58841,0.027037,0.212384,2006,1999,7,2061
5568,Delahunt,7/10/2006,House,MA,Iraq,DelahuntMA,D,-2.932017,0.636066,-1.341393,-2.207399,0.423875,-1.270329,2006,1997,9,1315
5569,Waters,7/10/2006,House,CA,Iraq,WatersCA,D,0.365843,1.648372,-2.641164,-0.285565,-0.136407,-1.271906,2006,1991,15,1321
5570,Van Hollen,7/10/2006,House,MD,Iraq,Van HollenMD,D,0.669867,0.542969,-0.028,-0.285672,0.292216,1.802399,2006,2003,3,1454
5571,Allen,7/10/2006,House,ME,Iraq,AllenME,D,-1.130001,0.303383,-0.893416,-1.720353,0.090278,-2.520035,2006,1997,9,602
5572,McDermott,7/10/2006,House,WA,Iraq,McDermottWA,D,-1.941753,2.029798,-4.001629,-1.287935,0.837779,-2.962951,2006,1989,17,783
5573,Carter,9/4/2007,House,TX,Iraq,CarterTX,R,3.359907,-1.840931,-4.648069,-1.462418,-0.894908,-6.422595,2007,2003,4,1733
5574,Shays,9/4/2007,House,CT,Iraq,ShaysCT,R,-3.42089,1.386971,-6.489661,-2.029131,-0.851881,-6.941498,2007,1987,20,1519
5575,DavisD,9/4/2007,House,TN,Iraq,DavisDTN,R,-3.07802,0.447465,-0.307833,0.442253,-1.089565,-1.8452,2007,2007,0,1114
5576,Gingrey,9/4/2007,House,GA,Iraq,GingreyGA,R,-0.268833,-2.482178,-3.980557,-0.252972,-0.489415,-4.773811,2007,2003,4,1221
5577,Burgess,9/4/2007,House,TX,Iraq,BurgessTX,R,0.725644,-0.733374,-0.934719,0.525888,-0.123062,-1.591221,2007,2003,4,1861
5578,Boustany,9/4/2007,House,LA,Iraq,BoustanyLA,R,2.469176,-1.11388,-2.11109,-1.893182,0.718493,-3.102694,2007,2005,2,1192
5579,Wamp,9/21/2006,House,TN,Iraq,WampTN,R,-1.92901,1.144748,-1.919467,0.792578,-0.547881,-2.098833,2006,1995,11,4880
5580,Foxx,9/21/2006,House,NC,Iraq,FoxxNC,R,-3.795278,-0.489054,0.906757,-2.40296,-1.04581,1.219601,2006,2005,1,1105
5581,McCotter,9/21/2006,House,MI,Iraq,McCotterMI,R,-0.931456,2.358439,1.548856,-0.706752,-0.688764,1.591514,2006,2003,3,1322
5582,Gohmert,9/21/2006,House,TX,Iraq,GohmertTX,R,-3.56182,0.603417,-1.613528,-1.541139,-0.984027,-0.868904,2006,2005,1,1048
5583,Young,11/14/2007,House,FL,Iraq,YoungFL,R,-3.20841,1.597831,-0.866117,0.461643,-0.110119,-0.637706,2007,1971,36,1540
5584,Thompson,11/14/2007,House,CA,Iraq,ThompsonCA,D,-2.951022,-0.577368,-4.115467,-4.528574,0.454931,-4.196299,2007,1999,8,533
5585,Shays,11/14/2007,House,CT,Iraq,ShaysCT,R,4.974371,-0.70453,-0.493271,3.801202,2.703256,-2.790563,2007,1987,20,508
5586,Conyers,11/14/2007,House,MI,Iraq,ConyersMI,D,5.502794,-0.423605,2.797723,-0.74138,-1.640624,5.481186,2007,1965,42,503
5587,LevinS,11/14/2007,House,MI,Iraq,LevinSMI,D,-0.702518,3.121745,-1.445898,5.515882,2.259998,-2.528637,2007,1983,24,230
5588,Calvert,11/14/2007,House,CA,Iraq,CalvertCA,R,-3.971166,-0.158057,1.453905,-2.410414,0.854123,-0.67924,2007,1993,14,213
5589,Van Hollen,11/14/2007,House,MD,Iraq,Van HollenMD,D,0.268884,0.961626,3.60386,2.773126,0.878627,4.862038,2007,2003,4,399
5590,Harman,11/14/2007,House,CA,Iraq,HarmanCA,D,5.204724,0.464509,2.242244,4.445893,-0.913179,5.244544,2007,2001,6,214
5591,Markey,11/14/2007,House,MA,Iraq,MarkeyMA,D,2.618573,-1.243554,3.760748,-2.412943,-1.16477,2.782553,2007,1975,32,478
5592,Baca,11/14/2007,House,CA,Iraq,BacaCA,D,2.90675,0.020542,0.383371,-3.96811,-2.257354,1.283482,2007,1999,8,618
5593,Obey,11/14/2007,House,WI,Iraq,ObeyWI,D,-7.987728,-3.193205,2.244763,-2.138178,1.807106,-1.323443,2007,1969,38,127
5594,Murtha,11/14/2007,House,PA,Iraq,MurthaPA,D,-5.763657,2.102714,-4.437984,-9.272663,-3.658386,-7.865053,2007,1973,34,195
5595,Reid,4/7/2008,Senate,NV,Iraq,ReidNV,D,-1.618006,0.783073,-3.630712,-1.756691,-0.769472,-0.674437,2008,1983,25,1186
5596,Dreier,5/5/2004,House,CA,Iraq,DreierCA,R,-1.18915,-0.985883,-0.22408,-2.996065,0.349233,-2.74225,2004,1981,23,427
5597,Blackburn,5/11/2006,House,TN,Iraq,BlackburnTN,R,-0.969397,2.244224,-3.564098,-1.288927,0.038036,-4.762363,2006,2003,3,1210
5598,King,5/11/2006,House,IA,Iraq,KingIA,R,-0.109628,-0.223352,0.357215,0.230353,-1.391622,0.119895,2006,2003,3,7824
5599,Schiff,9/6/2006,House,CA,Iraq,SchiffCA,D,-2.933105,0.748394,-1.056987,0.089614,0.177135,0.339486,2006,2001,5,4055
5600,Van Hollen,9/6/2006,House,MD,Iraq,Van HollenMD,D,-3.056383,3.528305,-1.690876,-1.361729,-0.04413,0.061867,2006,2003,3,1896
5601,ScottD,9/6/2006,House,GA,Iraq,ScottDGA,D,-7.157945,3.032831,-5.753027,-1.18397,-0.144734,-4.525654,2006,2003,3,2514
5602,Alexander,4/7/2005,Senate,TN,Iraq,AlexanderTN,R,-3.872711,-0.435656,0.924067,-1.431291,1.374772,1.682535,2005,2003,2,719
5603,Kucinich,2/9/2005,House,OH,Iraq,KucinichOH,D,1.884173,-1.079681,2.269535,0.132784,-1.149087,2.998305,2005,1997,8,183
5604,Drake,2/1/2005,House,VA,Iraq,DrakeVA,R,3.081597,-1.452947,2.345669,-1.576126,0.430267,0.722611,2005,2005,0,174
